product_id,ts_create,ts_update,bank_id,status,address_id,company_id,agent_id,email_agent_id,phone_agent_id,direction_id,partner_company_id,online_id,channel_id,source_id,system_id
5,145566102.0,145933590.0,307,7,3160,15969,169,45,37,13,52,36160,37925,0,4
5,145566108.0,145976994.0,777,4,1691,24507,169,45,37,13,52,36161,37926,0,4
23,145566114.0,145979652.0,703,9,102,41987,23,161,0,11,29,36162,37927,0,3
5,145566114.0,146501136.0,988,9,705,7854,169,45,37,13,52,36163,37928,0,4
5,145566120.0,146505402.0,108,9,988,29954,169,45,37,13,52,36164,37929,0,4
5,145566126.0,145570764.0,958,5,3184,13764,169,45,37,13,53,36165,37930,0,4
5,145566132.0,145570776.0,204,5,3184,2469,169,45,37,13,53,36166,37931,0,4
5,145566144.0,146239398.0,840,9,2954,21544,169,45,37,13,52,36167,37932,0,4
5,145566144.0,146506560.0,108,9,2357,30329,169,45,37,13,52,36168,37933,0,4
5,145566156.0,145980198.0,666,9,2875,22720,169,45,37,13,52,36169,37934,0,4
5,145566156.0,146234460.0,481,5,3470,1048,169,45,37,13,52,36170,37935,0,4
5,145566168.0,146239206.0,686,9,1879,22911,169,45,37,13,52,36171,37909,0,4
5,145566168.0,147819702.0,95,1,3429,30723,169,45,37,13,52,36172,37908,0,4
5,145566180.0,146239518.0,655,9,1093,23591,169,45,37,13,52,36173,37907,0,4
5,145566180.0,145570758.0,423,7,187,2000,169,45,37,13,53,36174,37906,0,4
5,145566192.0,145937106.0,659,9,2113,23373,169,45,37,13,52,36175,37881,0,4
5,145566192.0,146506308.0,521,5,1772,4870,169,45,37,13,52,36176,37882,0,4
5,145566198.0,146239398.0,839,4,2954,21452,169,45,37,13,52,36177,37883,0,4
5,145566210.0,146235504.0,797,9,2725,29540,169,45,37,13,52,36178,37884,0,4
5,145566210.0,145189254.0,608,7,2813,21731,169,45,37,13,52,36179,37885,0,4
5,145566222.0,145189254.0,602,7,2813,22291,169,45,37,13,52,36180,37886,0,4
5,145566234.0,145927590.0,737,5,809,6846,169,45,37,13,52,36181,37887,0,4
5,145566246.0,146505696.0,456,5,2868,19415,169,45,37,13,52,36182,37888,0,4
5,145566252.0,145859478.0,336,9,2765,16878,169,45,37,13,52,36183,37889,0,4
5,145566258.0,146505072.0,456,5,1983,20000,169,45,37,13,52,36184,37890,0,4
1,145566264.0,145566264.0,885,2,0,34734,128,183,104,8,50,36185,37891,0,4
5,145566270.0,145191012.0,729,9,3575,5741,169,45,37,13,52,36186,37892,0,4
1,145566270.0,145566270.0,495,2,0,14150,128,183,104,8,50,36187,37893,0,4
5,145566282.0,146502954.0,464,9,309,19944,169,45,37,13,52,36188,37894,0,4
1,145566282.0,145189722.0,959,9,1385,13747,128,183,62,8,50,36189,37895,0,4
1,145566288.0,146502726.0,1009,9,3813,8857,128,183,62,8,50,36190,37896,0,4
5,145566288.0,146506458.0,10,1,3339,15570,169,45,37,13,52,36191,37897,0,4
1,145566294.0,145943100.0,337,9,1572,16009,128,183,62,8,50,36192,37898,0,4
1,145566300.0,146505702.0,885,9,3183,36952,128,183,62,8,50,36193,37899,0,4
5,145566300.0,146237418.0,456,5,564,19217,169,45,37,13,52,36194,37900,0,4
4,145566300.0,146239338.0,889,9,2987,47475,6,43,0,15,91,36195,37901,0,3
1,145566306.0,145935096.0,881,9,3658,22503,128,183,62,8,50,36196,37902,0,4
1,145566312.0,145570740.0,296,5,2630,13473,128,183,104,8,50,36197,37903,0,4
1,145566318.0,146506260.0,319,9,2501,16310,128,183,62,8,50,36116,37904,0,4
1,145566324.0,146239890.0,855,9,3763,13217,128,183,62,8,50,36117,37905,0,4
1,145566330.0,146504820.0,900,9,3213,36202,128,183,62,8,50,36118,37822,0,4
1,145566336.0,145566336.0,895,2,0,35901,128,183,104,8,50,36119,37922,0,4
1,145566342.0,145457886.0,285,9,2517,23868,128,183,62,8,50,36120,37821,0,4
1,145566342.0,145943568.0,285,9,888,23634,128,183,62,8,50,36121,37805,0,4
1,145566354.0,145919556.0,270,7,3354,28507,128,183,62,8,50,36122,37735,0,4
1,145566360.0,145937448.0,319,5,1384,16313,128,183,62,8,50,36123,37736,0,4
1,145566366.0,148079370.0,307,9,1778,15951,128,183,62,8,50,36124,37737,0,4
5,145566372.0,146503584.0,192,9,3031,844,169,45,37,13,52,36125,37738,0,4
1,145566378.0,146506416.0,42,9,2683,11746,135,140,104,8,49,36126,37739,0,4
1,145566384.0,146504838.0,888,9,3213,37421,128,183,62,8,50,36127,37740,0,4
5,145566384.0,146505306.0,466,9,3751,20163,169,45,37,13,52,36128,37741,0,4
5,145566390.0,146505780.0,521,9,2605,5138,169,45,37,13,52,36129,37742,0,4
1,145566390.0,145977702.0,298,9,1218,27340,128,183,62,8,50,36130,37743,0,4
1,145566390.0,145937106.0,659,9,2113,23344,135,140,104,8,49,36131,37744,0,4
1,145566396.0,145866888.0,338,7,1017,16928,128,183,62,8,50,36132,37745,0,4
5,145566396.0,145193958.0,730,5,2550,5625,169,45,37,13,52,36133,37746,0,4
5,145566396.0,146239728.0,797,8,540,29539,169,45,37,13,52,36134,37747,0,4
1,145566396.0,146239338.0,898,9,2987,37448,128,183,62,8,50,36135,37748,0,4
5,145566402.0,146505942.0,453,5,3789,19907,169,45,37,13,52,36136,37749,0,4
1,145566402.0,146506560.0,885,1,1425,37778,128,183,62,8,50,36137,37750,0,4
1,145566408.0,146505924.0,657,9,816,23477,135,140,104,8,49,36138,37751,0,4
5,145566408.0,145192584.0,910,7,173,29035,169,45,37,13,52,36139,37752,0,4
1,145566414.0,148079466.0,887,9,2879,37420,128,183,62,8,50,36140,37753,0,4
5,145566414.0,145570776.0,365,5,1503,3489,169,45,37,13,53,36141,37754,0,4
1,145566414.0,146505930.0,892,9,1424,35645,128,183,62,8,50,36142,37755,0,4
1,145566420.0,145192830.0,651,9,3230,6508,135,140,104,8,49,36143,37756,0,4
5,145566420.0,145941720.0,521,5,85,5056,169,45,37,13,52,36144,37757,0,4
1,145566420.0,146239332.0,886,9,2987,35180,128,183,62,8,50,36145,37758,0,4
5,145566426.0,145189254.0,647,7,2813,4112,169,45,37,13,52,36146,37759,0,4
1,145566426.0,146506320.0,861,9,3696,17748,128,183,62,8,50,36147,37734,0,4
1,145566426.0,145977048.0,682,9,2946,22742,135,140,104,8,49,36148,37760,0,4
5,145566432.0,145189248.0,647,7,2813,19623,169,45,37,13,52,36149,37733,0,4
5,145566432.0,146505768.0,910,9,1920,29034,169,45,37,13,52,36150,37731,0,4
1,145566432.0,146238468.0,899,9,2761,37246,128,183,62,8,50,36151,37706,0,4
1,145566438.0,145191012.0,729,9,3575,5817,135,140,104,8,49,36152,37707,0,4
1,145566438.0,145946406.0,860,9,866,17921,128,183,62,8,50,36153,37708,0,4
5,145566438.0,145189266.0,640,7,2813,3678,169,45,37,13,52,36154,37709,0,4
1,145566444.0,146237292.0,898,9,1564,35864,128,183,62,8,50,36155,37710,0,4
5,145566444.0,146234460.0,481,5,3470,1047,169,45,37,13,52,36156,37711,0,4
1,145566444.0,145191252.0,709,9,569,8528,135,140,104,8,49,36075,37712,0,4
1,145566444.0,146237508.0,858,9,174,18032,128,183,62,8,50,36076,37713,0,4
5,145566450.0,145976832.0,455,9,987,19622,169,45,37,13,52,36077,37714,0,4
5,145566456.0,146234460.0,481,5,3470,1046,169,45,37,13,52,36078,37715,0,4
5,145566456.0,146501232.0,469,9,536,19624,169,45,37,13,52,36079,37716,0,4
1,145566456.0,146236776.0,709,1,922,8509,135,140,104,8,49,36080,37717,0,4
5,145566462.0,146237676.0,1047,9,3443,11447,169,45,37,13,52,36081,37718,0,4
3,145566468.0,145821486.0,898,9,1136,36737,128,183,62,8,50,36082,37719,0,4
5,145566468.0,145977240.0,283,9,1892,23820,169,45,37,13,52,36083,37720,0,4
3,145566468.0,146236920.0,691,5,882,8793,135,140,104,8,49,36084,37721,0,4
5,145566474.0,145943988.0,721,1,950,1099,169,45,37,13,52,36085,37722,0,4
3,145566474.0,146505498.0,887,9,1089,38027,128,183,62,8,50,36086,37723,0,4
5,145566480.0,146502150.0,481,5,1460,1045,169,45,37,13,52,36087,37724,0,4
3,145566480.0,145937106.0,659,9,2113,23473,135,140,104,8,49,36088,37725,0,4
3,145566480.0,146504328.0,693,5,1444,8662,128,183,62,8,50,36089,37726,0,4
5,145566480.0,148079538.0,472,7,1049,20195,169,45,37,13,52,36090,37727,0,4
3,145566486.0,146506242.0,764,9,1932,6380,135,140,104,8,49,36091,37728,0,4
5,145566492.0,145834656.0,925,5,728,38461,169,45,37,13,52,36092,37729,0,4
3,145566492.0,146504352.0,829,4,344,20904,128,183,62,8,50,36093,37730,0,4
3,145566498.0,145189950.0,787,4,946,24184,128,183,62,8,50,36094,37732,0,4
5,145566498.0,146502972.0,333,7,2155,17747,169,45,37,13,52,36095,37761,0,4
3,145566498.0,145945380.0,654,9,483,6608,135,140,104,8,49,36096,37762,0,4
5,145566504.0,145834524.0,930,5,728,38642,169,45,37,13,52,36097,37763,0,4
3,145566504.0,146505882.0,785,9,642,24145,128,183,62,8,50,36098,37793,0,4
3,145566504.0,146504358.0,652,9,1335,6475,135,140,104,8,49,36099,37794,0,4
5,145566504.0,145857474.0,720,9,3571,1214,169,45,37,13,52,36100,37795,0,4
3,145566510.0,146504826.0,839,9,2227,21355,128,183,62,8,50,36101,37796,0,4
5,145566516.0,146506404.0,492,9,694,13771,169,45,37,13,52,36102,37797,0,4
3,145566516.0,146504346.0,728,9,1911,5835,135,140,104,8,49,36103,37798,0,4
5,145566516.0,145798632.0,726,5,2110,1191,169,45,37,13,52,36104,37799,0,4
3,145566516.0,145570746.0,785,5,2693,24651,128,183,104,8,50,36105,37800,0,4
3,145566522.0,145980198.0,666,9,2875,22712,135,140,104,8,49,36106,37801,0,4
5,145566528.0,146504748.0,890,9,126,36135,169,45,37,13,52,36107,37802,0,4
3,145566534.0,146237520.0,803,9,383,11139,128,183,62,8,50,36108,37803,0,4
3,145566534.0,145193958.0,730,9,2550,5921,135,140,104,8,49,36109,37804,0,4
3,145566540.0,146503164.0,824,9,2138,20891,128,183,62,8,50,36110,37806,0,4
5,145566540.0,146506548.0,503,9,1757,13951,169,45,37,13,52,36111,37819,0,4
3,145566546.0,146239338.0,689,5,1498,8778,135,140,104,8,49,36112,37807,0,4
3,145566546.0,145566546.0,788,2,0,24471,128,183,104,8,50,36113,37808,0,4
5,145566552.0,145918056.0,73,1,3091,26672,169,45,37,13,52,36114,37809,0,4
3,145566552.0,146503410.0,651,9,1585,6509,135,140,104,8,49,36115,37810,0,4
3,145566558.0,146239758.0,822,4,1278,25259,128,183,62,8,50,36034,37811,0,4
5,145566558.0,145834524.0,928,5,728,38508,169,45,37,13,52,36035,37812,0,4
3,145566564.0,146237520.0,803,9,383,11001,128,183,62,8,50,36036,37813,0,4
3,145566564.0,146503128.0,731,5,3302,6148,135,140,104,8,49,36037,37814,0,4
5,145566570.0,146504892.0,55,9,2133,25929,169,45,37,13,52,36038,37815,0,4
3,145566576.0,146501232.0,469,9,536,19860,135,140,104,8,49,36039,37816,0,4
5,145566576.0,146504892.0,82,9,2133,25928,169,45,37,13,52,36040,37817,0,4
5,145566582.0,146234928.0,68,9,1902,26336,169,45,37,13,52,36041,37818,0,4
3,145566582.0,146236170.0,655,9,146,23316,135,140,104,8,49,36042,37792,0,4
3,145566588.0,146504796.0,886,9,1855,36335,128,183,62,8,50,36043,37791,0,4
5,145566594.0,146505498.0,898,9,1089,37144,169,45,37,13,52,36044,37790,0,4
3,145566594.0,145879632.0,503,9,1710,13888,135,140,104,8,49,36045,37789,0,4
3,145566600.0,146504796.0,886,9,1855,35503,128,183,62,8,50,36046,37764,0,4
5,145566600.0,146505354.0,896,9,3749,35931,169,45,37,13,52,36047,37765,0,4
3,145566600.0,145193034.0,731,4,926,6313,135,140,104,8,49,36048,37766,0,4
5,145566606.0,145927914.0,250,4,687,32276,169,45,37,13,52,36049,37767,0,4
3,145566612.0,146239590.0,899,9,41,34958,128,183,62,8,50,36050,37768,0,4
3,145566612.0,146506074.0,469,9,3454,19992,135,140,104,8,49,36051,37769,0,4
5,145566612.0,146505354.0,896,9,3749,34796,169,45,37,13,52,36052,37770,0,4
3,145566624.0,146234544.0,152,5,788,13062,135,140,104,8,49,36053,37771,0,4
3,145566624.0,146506080.0,469,9,3454,19667,128,183,62,8,50,36054,37772,0,4
5,145566624.0,145944294.0,220,9,1421,32275,169,45,37,13,52,36055,37773,0,4
5,145566630.0,146505648.0,896,8,1926,37333,169,45,37,13,52,36056,37774,0,4
3,145566630.0,145940490.0,151,9,1158,12575,128,183,62,8,50,36057,37775,0,4
3,145566636.0,146505804.0,900,1,960,36705,135,140,104,8,49,36058,37776,0,4
3,145566642.0,145975206.0,144,4,3763,12969,135,140,104,8,49,36059,37777,0,4
3,145566648.0,146236362.0,457,9,1956,19673,128,183,62,8,50,36060,37778,0,4
5,145566648.0,146504748.0,891,1,126,36132,169,45,37,13,52,36061,37779,0,4
3,145566654.0,145976832.0,455,9,987,19582,135,140,104,8,49,36062,37780,0,4
5,145566654.0,145978584.0,509,8,2245,14057,169,45,37,13,52,36063,37781,0,4
5,145566654.0,146239020.0,896,9,3664,37142,169,45,37,13,52,36064,37782,0,4
3,145566654.0,146503152.0,455,5,2762,19537,128,183,62,8,50,36065,37783,0,4
3,145566666.0,146503980.0,204,9,83,2320,135,140,104,8,49,36066,37784,0,4
5,145566666.0,145936128.0,236,9,61,32671,169,45,37,13,52,36067,37785,0,4
3,145566666.0,148079466.0,887,9,2879,35013,128,183,62,8,50,36068,37786,0,4
5,145566666.0,146505642.0,890,1,1926,36995,169,45,37,13,52,36069,37787,0,4
5,145566672.0,146237820.0,212,9,2178,39285,169,45,37,13,52,36070,37788,0,4
3,145566672.0,145192008.0,156,4,2368,12922,135,140,104,8,49,36071,37820,0,4
5,145566678.0,146237694.0,221,9,2940,32796,169,45,37,13,52,36072,37937,0,4
5,145566678.0,146239020.0,890,9,3664,36655,169,45,37,13,52,36073,37938,0,4
5,145566690.0,145193958.0,730,5,2550,6073,169,45,37,13,52,36074,37939,0,4
5,145566690.0,146506404.0,503,9,694,13950,169,45,37,13,52,35993,38086,0,4
5,145566696.0,145193958.0,730,5,2550,5896,169,45,37,13,52,35994,38087,0,4
5,145566702.0,146506404.0,504,9,694,13949,169,45,37,13,52,35995,38088,0,4
5,145566702.0,146503128.0,731,5,3302,5895,169,45,37,13,52,35996,38089,0,4
5,145566714.0,146237076.0,498,5,3563,14242,169,45,37,13,52,35997,38090,0,4
5,145566714.0,145193958.0,730,5,2550,5740,169,45,37,13,52,35998,38091,0,4
5,145566726.0,145941714.0,540,5,85,4976,169,45,37,13,52,35999,38092,0,4
5,145566726.0,146237076.0,498,5,3563,14241,169,45,37,13,52,36000,38093,0,4
5,145566732.0,145895544.0,560,9,399,7338,169,45,37,13,52,36001,38094,0,4
5,145566738.0,146506248.0,890,9,418,36994,169,45,37,13,52,36002,38095,0,4
5,145566738.0,145936146.0,236,9,61,32789,169,45,37,13,52,36003,38096,0,4
5,145566744.0,146505180.0,776,5,3102,4281,169,45,37,13,52,36004,38097,0,4
5,145566750.0,146506404.0,498,9,694,14240,169,45,37,13,52,36005,38099,0,4
5,145566756.0,145189248.0,647,7,2813,3919,169,45,37,13,52,36006,38112,0,4
5,145566762.0,146502474.0,502,9,3614,13948,169,45,37,13,52,36007,38100,0,4
5,145566768.0,145189248.0,641,7,2813,3988,169,45,37,13,52,36008,38101,0,4
5,145566774.0,146502156.0,526,5,1460,5058,169,45,37,13,52,36009,38102,0,4
5,145566774.0,148079574.0,960,5,3184,13723,169,45,37,13,52,36010,38103,0,4
5,145566786.0,145189254.0,648,7,2813,3679,169,45,37,13,52,36011,38104,0,4
5,145566786.0,146239428.0,890,9,2727,36510,169,45,37,13,52,36012,38105,0,4
5,145566792.0,146504310.0,526,8,1740,5236,169,45,37,13,52,36013,38106,0,4
5,145566798.0,148079574.0,960,11,3184,13722,169,45,37,13,52,36014,38107,0,4
5,145566798.0,146238162.0,89,9,2004,30596,169,45,37,13,52,36015,38108,0,4
5,145566810.0,146505762.0,890,9,418,35450,169,45,37,13,52,36016,38109,0,4
5,145566822.0,146239428.0,898,9,2727,35765,169,45,37,13,52,36017,38110,0,4
5,145566834.0,146505816.0,521,9,2605,5235,169,45,37,13,52,36018,38111,0,4
5,145566852.0,145859454.0,332,7,3375,16798,169,45,37,13,52,36019,38085,0,4
5,145566858.0,146504298.0,899,9,1939,35449,169,45,37,13,52,36020,38084,0,4
5,145566882.0,146237736.0,108,9,2916,30462,169,45,37,13,52,36021,38083,0,4
5,145566888.0,146504052.0,898,9,3205,15241,169,45,37,13,52,36022,38082,0,4
5,145566894.0,146238162.0,90,9,2004,30600,169,45,37,13,52,36023,38057,0,4
5,145566894.0,146502474.0,502,9,3614,13946,169,45,37,13,52,36024,38058,0,4
5,145566900.0,146505030.0,501,8,2536,14155,169,45,37,13,52,36025,38059,0,4
5,145566912.0,145895460.0,897,9,3408,35574,169,45,37,13,52,36026,38060,0,4
5,145566918.0,146505186.0,503,9,2864,13945,169,45,37,13,52,36027,38061,0,4
5,145566924.0,146504154.0,504,9,2345,13943,169,45,37,13,52,36028,38062,0,4
5,145566930.0,145927914.0,250,4,687,32670,169,45,37,13,52,36029,38063,0,4
5,145566942.0,146506404.0,504,9,694,13944,169,45,37,13,52,36030,38064,0,4
5,145566948.0,145927764.0,250,4,687,33760,169,45,37,13,52,36031,38065,0,4
5,145566960.0,146237076.0,499,5,3563,14239,169,45,37,13,52,36032,38066,0,4
5,145566966.0,145945818.0,39,9,3667,12076,169,45,37,13,52,36033,38067,0,4
5,145566978.0,145927914.0,250,4,687,31442,169,45,37,13,52,35952,38068,0,4
5,145566984.0,146506404.0,486,9,694,13947,169,45,37,13,52,35953,38069,0,4
5,145566996.0,145191318.0,42,9,1076,12243,169,45,37,13,52,35954,38070,0,4
5,145567008.0,146505558.0,564,9,571,7575,169,45,37,13,52,35955,38071,0,4
5,145567014.0,145928352.0,717,4,747,1362,169,45,37,13,52,35956,38072,0,4
5,145567038.0,146234460.0,528,5,3470,1044,169,45,37,13,52,35957,38073,0,4
5,145567044.0,145895460.0,887,9,3408,35083,169,45,37,13,52,35958,38074,0,4
5,145567050.0,145945944.0,7,4,2098,10173,169,45,37,13,52,35959,38075,0,4
5,145567056.0,146501004.0,985,9,1162,8031,169,45,37,13,52,35960,38076,0,4
5,145567068.0,146502636.0,124,9,1391,111,169,45,37,13,52,35961,38077,0,4
5,145567074.0,146503260.0,116,9,3633,227,169,45,37,13,52,35962,38078,0,4
5,145567086.0,145979244.0,490,5,1611,14067,169,45,37,13,52,35963,38079,0,4
5,145567092.0,146504388.0,13,1,3446,15369,169,45,37,13,52,35964,38080,0,4
5,145567104.0,146238906.0,20,1,2534,15388,169,45,37,13,52,35965,38081,0,4
5,145567110.0,145567110.0,1055,2,0,12328,169,45,37,13,53,35966,38098,0,4
4,145567200.0,145973280.0,240,9,2150,39830,6,43,0,15,91,35967,38114,0,3
21,145567650.0,145977342.0,969,9,1087,45765,23,161,0,11,29,35968,38157,0,3
21,145567674.0,145930488.0,1009,9,437,42067,23,161,0,11,29,35969,38115,0,3
21,145568130.0,146503614.0,987,4,2393,41794,23,161,0,11,29,35970,38145,0,3
21,145568850.0,146505504.0,528,9,3297,47834,23,161,0,11,29,35971,38146,0,3
5,145568910.0,146234784.0,157,8,1222,42999,29,167,36,9,10,35972,38147,0,3
5,145569156.0,145975716.0,85,1,661,26866,29,167,36,9,10,35973,38148,0,3
0,145569462.0,146505996.0,108,9,2365,29884,82,72,59,8,21,35974,38149,0,4
0,145569522.0,146503218.0,55,9,2931,25977,82,72,59,8,21,35975,38150,0,4
0,145569540.0,146502960.0,465,5,309,19851,70,71,98,8,21,35976,38151,0,4
0,145569558.0,145934466.0,957,9,1798,47544,82,72,59,8,21,35977,38152,0,4
0,145569576.0,146505810.0,50,8,1621,25727,82,72,59,8,21,35978,38153,0,4
0,145569600.0,145933086.0,67,5,746,26047,82,72,59,8,21,35979,38154,0,4
1,145569672.0,145897398.0,571,1,2984,7414,82,72,59,8,21,35980,38155,0,4
1,145569714.0,146237736.0,108,4,2916,30264,82,72,59,8,21,35981,38156,0,4
0,145569732.0,146505774.0,920,4,1679,47690,70,71,98,8,21,35982,38158,0,4
23,145569750.0,145880946.0,988,9,754,7839,23,161,0,11,29,35983,38171,0,3
5,145569780.0,145933164.0,86,9,1478,25775,29,167,36,9,10,35984,38159,0,3
5,145569798.0,148079532.0,86,1,1478,27216,29,167,36,9,10,35985,38160,0,3
4,145569846.0,146504268.0,621,8,1366,1747,6,43,0,15,91,35986,38161,0,3
23,145569972.0,146501976.0,564,4,528,7440,23,161,0,11,29,35987,38162,0,3
24,145570002.0,145976832.0,455,9,987,19145,23,161,0,11,29,35988,38163,0,3
0,145570020.0,148079574.0,424,11,3184,18437,23,161,0,11,29,35989,38164,0,3
24,145570068.0,146505126.0,91,9,1070,46623,23,161,0,11,29,35990,38165,0,3
4,145570068.0,146505450.0,578,5,1041,44971,6,43,0,15,91,35991,38166,0,3
