product_id,ts_create,ts_update,bank_id,status,address_id,company_id,agent_id,email_agent_id,phone_agent_id,direction_id,partner_company_id,online_id,channel_id,source_id,system_id
0,145823130.0,146505636.0,357,5,3812,2667,135,140,104,8,49,1240,1994,0,4
5,145823136.0,146506380.0,519,9,3466,46336,139,150,51,14,31,1239,1995,0,2
5,145823136.0,146237802.0,251,9,1500,38900,165,46,56,14,33,1238,1996,0,4
0,145823136.0,145823136.0,1034,2,0,9495,128,183,62,8,50,1237,1997,0,4
5,145823136.0,145977804.0,454,7,149,20109,39,127,32,14,76,1318,1998,0,4
3,145823136.0,146238774.0,99,9,3086,29770,135,140,104,8,49,1317,1999,0,4
5,145823136.0,145978872.0,220,7,79,32235,39,127,32,14,76,1316,2000,0,4
3,145823142.0,145943388.0,254,9,1181,31406,89,78,104,8,49,1315,2004,0,4
3,145823142.0,146238504.0,7,9,3042,10001,135,140,104,8,49,1314,2005,0,4
0,145823148.0,145853058.0,369,7,3334,2743,135,140,104,8,49,1313,1986,0,4
0,145823148.0,145980324.0,690,7,2566,8611,93,123,119,8,80,1312,2006,0,4
0,145823148.0,145193514.0,1033,9,3525,9504,128,183,62,8,50,1311,1985,0,4
3,145823148.0,146504484.0,8,9,3514,10389,135,140,104,8,49,1310,1964,0,4
5,145823154.0,146506482.0,266,9,587,39109,165,46,56,14,33,1309,1966,0,4
0,145823154.0,145831896.0,353,4,3183,2835,135,140,104,8,49,1308,1968,0,4
3,145823154.0,146503362.0,44,9,2164,11667,135,140,104,8,49,1307,1969,0,4
4,145823154.0,145823460.0,834,0,0,20975,171,168,42,12,57,1306,56,1,2
5,145823160.0,146503728.0,772,9,792,2571,165,46,56,14,33,1305,1973,0,4
5,145823160.0,145935378.0,225,9,660,33223,84,97,93,14,51,1304,1974,0,2
5,145823160.0,145977804.0,454,7,149,19201,39,127,32,14,76,1303,1976,0,4
5,145823160.0,146239824.0,262,9,1124,32046,39,127,32,14,76,1302,1977,0,4
5,145823160.0,146236728.0,241,9,1970,34464,84,97,93,14,51,1301,1978,0,2
4,145823160.0,146503332.0,605,5,217,45144,171,168,42,12,57,1300,26,1,2
0,145823166.0,146239668.0,1048,4,1192,11393,128,183,62,8,50,1299,1982,0,4
0,145823166.0,146504274.0,367,5,2064,3002,135,140,104,8,49,1298,1916,0,4
3,145823166.0,145934388.0,41,1,2543,12109,135,140,104,8,49,1297,1915,0,4
0,145823166.0,146505420.0,914,9,1858,38680,93,123,119,8,80,1296,1892,0,4
5,145823166.0,146238900.0,694,7,873,8724,165,46,56,14,33,1295,1849,0,4
5,145823166.0,146505474.0,259,9,1547,32631,39,127,32,14,76,1294,1850,0,4
5,145823172.0,146237802.0,251,9,1500,38904,165,46,56,14,33,1293,1851,0,4
0,145823172.0,146239476.0,363,4,3078,3004,135,140,104,8,49,1292,1852,0,4
3,145823172.0,146503866.0,711,5,1367,8550,135,140,104,8,49,1291,1854,0,4
0,145823178.0,145823178.0,1032,2,0,9640,128,183,62,8,50,1290,1855,0,4
0,145823178.0,145980486.0,855,9,1249,13161,128,183,62,8,50,1289,1856,0,4
3,145823184.0,145946406.0,95,9,275,30695,135,140,104,8,49,1288,1857,0,4
5,145823184.0,145973220.0,215,9,2766,32754,165,46,56,14,33,1287,1858,0,4
0,145823184.0,146237424.0,421,5,3534,1851,135,140,104,8,49,1286,1859,0,4
5,145823184.0,146236398.0,236,9,3355,31588,84,97,93,14,51,1285,1861,0,2
5,145823184.0,146238456.0,71,9,388,27060,165,46,56,14,33,1284,1865,0,4
0,145823184.0,146505756.0,661,5,1751,22683,93,123,119,8,80,1283,1848,0,4
0,145823190.0,145190592.0,1031,4,2999,9717,128,183,62,8,50,1282,1847,0,4
3,145823190.0,146504436.0,20,9,3446,15420,135,140,104,8,49,1281,1835,0,4
0,145823196.0,146237424.0,421,5,3534,1899,135,140,104,8,49,1280,1827,0,4
5,145823196.0,145937286.0,216,9,1137,33619,39,127,32,14,76,1279,1828,0,4
3,145823196.0,146503944.0,177,5,2924,30855,135,140,104,8,49,1278,1829,0,4
5,145823196.0,146506596.0,261,9,3120,34528,165,46,56,14,33,1359,1830,0,4
0,145823196.0,146239902.0,855,9,3763,13212,128,183,62,8,50,1358,1831,0,4
0,145823202.0,145946160.0,421,5,1315,1909,135,140,104,8,49,1357,1832,0,4
2,145823202.0,146505762.0,211,9,1060,17376,23,161,0,11,29,1356,1833,0,3
5,145823202.0,146238426.0,228,9,3556,33013,165,46,56,14,33,1355,1836,0,4
0,145823202.0,146506590.0,636,9,402,3867,93,123,119,8,80,1354,1845,0,4
3,145823202.0,145936308.0,352,5,3158,2180,135,140,104,8,49,1353,1837,0,4
0,145823202.0,145823202.0,1034,2,0,9548,128,183,62,8,50,1352,1838,0,4
0,145823208.0,146239650.0,855,9,3671,13206,128,183,62,8,50,1351,1839,0,4
3,145823208.0,145895568.0,492,4,399,7497,135,140,104,8,49,1350,1841,0,4
0,145823208.0,145946160.0,421,5,1315,1913,135,140,104,8,49,1349,1868,0,4
5,145823214.0,145927290.0,470,5,2923,19200,39,127,32,14,76,1348,1869,0,4
5,145823214.0,146506560.0,89,9,2357,30293,165,46,56,14,33,1347,1871,0,4
5,145823214.0,146237784.0,251,9,1500,34442,39,127,32,14,76,1346,1895,0,4
3,145823214.0,145823214.0,492,2,0,46930,135,140,104,8,49,1345,1896,0,4
5,145823220.0,146503968.0,204,9,2350,2491,84,97,93,14,51,1344,1897,0,2
5,145823220.0,145189272.0,636,7,2813,3776,165,46,56,14,33,1343,1898,0,4
5,145823220.0,146238582.0,400,5,3301,14534,169,45,37,13,52,1342,1900,0,4
0,145823220.0,145823220.0,1032,2,0,9550,128,183,62,8,50,1341,1901,0,4
0,145823220.0,145823634.0,352,7,2414,2150,135,140,104,8,49,1340,1904,0,4
0,145823226.0,146232486.0,870,8,479,1552,128,183,62,8,50,1339,1905,0,4
5,145823226.0,146236398.0,236,9,3355,34155,39,127,32,14,76,1338,1906,0,4
5,145823226.0,146506380.0,636,5,3121,3668,165,46,56,14,33,1337,1907,0,4
0,145823232.0,146239650.0,420,5,2450,2013,135,140,104,8,49,1336,1908,0,4
0,145823232.0,146237676.0,641,5,177,40902,93,123,119,8,80,1335,1909,0,4
0,145823232.0,146239326.0,1044,9,1805,11405,128,183,62,8,50,1334,1910,0,4
5,145823232.0,145978308.0,50,9,277,26154,165,46,56,14,33,1333,1911,0,4
0,145823232.0,146504556.0,853,5,3278,13225,128,183,62,8,50,1332,1912,0,4
0,145823238.0,145976016.0,351,9,2925,2033,135,140,104,8,49,1331,1894,0,4
5,145823238.0,145896102.0,641,7,462,4122,84,97,93,14,51,1330,1893,0,2
5,145823244.0,145194912.0,238,9,1734,34310,39,127,32,14,76,1329,1891,0,4
5,145823244.0,146505978.0,577,5,2041,21896,165,46,56,14,33,1328,1872,0,4
0,145823244.0,146239392.0,1071,9,3197,15237,128,183,62,8,50,1327,1874,0,4
4,145823250.0,145824000.0,764,0,0,41344,171,168,42,12,57,1326,56,1,2
5,145823250.0,146504616.0,689,5,698,8772,79,157,104,13,47,1325,1876,0,4
5,145823250.0,146506248.0,415,7,3715,4680,84,97,93,14,51,1324,1877,0,2
0,145823250.0,146504460.0,655,5,2369,23437,93,123,119,8,80,1323,1880,0,4
3,145823250.0,146504976.0,718,4,1591,31850,135,140,104,8,49,1322,1882,0,4
1,145823256.0,146237760.0,108,4,2916,30017,23,161,0,11,29,1321,1883,0,3
0,145823256.0,145980108.0,349,5,992,2045,135,140,104,8,49,1320,1884,0,4
0,145823256.0,146504502.0,1047,4,2394,11345,128,183,62,8,50,1319,1885,0,4
0,145823256.0,145977174.0,731,5,1050,5779,135,140,104,8,49,1400,1887,0,4
5,145823256.0,145193652.0,236,9,1122,33518,39,127,32,14,76,1399,1889,0,4
0,145823256.0,145973292.0,852,9,3426,13243,128,183,62,8,50,1398,1890,0,4
3,145823262.0,145832604.0,850,3,519,9760,135,140,104,8,49,1397,1961,0,4
5,145823262.0,145978380.0,70,9,2857,27194,165,46,56,14,33,1396,2007,0,4
5,145823262.0,145191000.0,729,5,3575,6269,84,97,93,14,51,1395,2009,0,2
3,145823268.0,146239194.0,1073,9,3393,15206,135,140,104,8,49,1394,2125,0,4
5,145823274.0,145928394.0,218,9,3558,34044,39,127,32,14,76,1393,2126,0,4
3,145823274.0,146506578.0,886,1,1682,36423,135,140,104,8,49,1392,2128,0,4
0,145823274.0,146238954.0,1068,9,2593,15166,128,183,62,8,50,1391,2130,0,4
2,145823274.0,145979088.0,231,9,1664,34647,23,161,0,11,29,1390,2132,0,3
5,145823274.0,146504292.0,718,8,3179,1398,165,46,56,14,33,1389,2133,0,4
0,145823274.0,145823274.0,1020,2,0,31240,128,183,62,8,50,1388,2134,0,4
3,145823280.0,145937130.0,690,4,1202,8686,135,140,104,8,49,1387,2136,0,4
5,145823280.0,146506134.0,229,1,2944,33514,165,46,56,14,33,1386,2137,0,4
0,145823280.0,145978584.0,731,5,1046,5811,135,140,104,8,49,1385,2139,0,4
0,145823280.0,145191030.0,729,5,3575,5961,93,123,119,8,80,1384,2140,0,4
3,145823286.0,146237352.0,494,9,2763,43402,135,140,104,8,49,1383,2141,0,4
0,145823286.0,146504448.0,856,9,3005,13396,128,183,62,8,50,1382,2142,0,4
5,145823286.0,145979916.0,868,9,2708,1493,165,46,56,14,33,1381,2143,0,4
5,145823286.0,146235906.0,7,4,2938,9949,84,97,93,14,51,1380,2124,0,2
0,145823286.0,145823286.0,1020,2,0,31245,128,183,62,8,50,1379,2144,0,4
0,145823292.0,145977192.0,731,5,1050,5825,135,140,104,8,49,1378,2102,0,4
3,145823292.0,145943574.0,285,9,888,23692,135,140,104,8,49,1377,2103,0,4
23,145823292.0,145191030.0,729,5,3575,41295,23,161,0,11,29,1376,2105,0,3
5,145823292.0,146237802.0,251,9,1500,38902,39,127,32,14,76,1375,2106,0,4
0,145823298.0,146505492.0,881,5,1105,22494,128,183,62,8,50,1374,2107,0,4
3,145823298.0,145979286.0,302,1,3762,27383,135,140,104,8,49,1373,2109,0,4
0,145823298.0,145823298.0,1020,2,0,30998,128,183,62,8,50,1372,2110,0,4
3,145823304.0,145943022.0,270,9,410,28493,135,140,104,8,49,1371,2113,0,4
0,145823304.0,145946466.0,731,9,1001,5675,135,140,104,8,49,1370,2115,0,4
3,145823304.0,145875690.0,292,4,580,13582,135,140,104,8,49,1369,2116,0,4
5,145823310.0,146239488.0,1048,4,2341,11548,165,46,56,14,33,1368,2117,0,4
0,145823310.0,145823310.0,1020,2,0,31135,128,183,62,8,50,1367,2118,0,4
0,145823310.0,146506470.0,110,9,977,39733,93,123,119,8,80,1366,2120,0,4
0,145823310.0,146506524.0,659,4,3690,23032,135,140,104,8,49,1365,2122,0,4
5,145823310.0,146238570.0,71,9,1051,27063,39,127,32,14,76,1364,2146,0,4
4,145823310.0,145841094.0,901,0,0,43111,36,112,41,12,8,1363,72,3,2
0,145823310.0,146504328.0,861,9,1263,17754,128,183,62,8,50,1362,2147,0,4
3,145823316.0,145883142.0,64,3,2881,25546,135,140,104,8,49,1361,2171,0,4
0,145823316.0,145936482.0,352,5,1987,2064,135,140,104,8,49,1360,2172,0,4
0,145823316.0,145945440.0,656,9,610,23028,135,140,104,8,49,1441,2173,0,4
0,145823316.0,145823316.0,1020,2,0,31044,128,183,62,8,50,1440,2175,0,4
3,145823322.0,146502912.0,53,9,2794,26117,135,140,104,8,49,1439,2176,0,4
5,145823322.0,146506578.0,1070,8,1682,15302,84,97,93,14,51,1438,2177,0,2
0,145823322.0,145895874.0,363,5,2216,3017,135,140,104,8,49,1437,2179,0,4
5,145823322.0,146504058.0,85,9,3006,26831,39,127,32,14,76,1436,2180,0,4
3,145823322.0,146238240.0,67,4,2177,26432,135,140,104,8,49,1435,2181,0,4
0,145823328.0,145194288.0,879,9,3491,22471,128,183,62,8,50,1434,2182,0,4
5,145823328.0,146503914.0,20,1,1146,15665,84,97,93,14,51,1433,2183,0,2
5,145823328.0,145979868.0,860,4,647,17874,39,127,32,14,76,1432,2185,0,4
0,145823328.0,145980336.0,681,9,2960,22942,135,140,104,8,49,1431,2186,0,4
5,145823328.0,145189890.0,264,9,1675,34615,169,45,37,13,52,1430,2188,0,4
0,145823328.0,146235912.0,391,5,3318,10834,135,140,104,8,49,1429,2189,0,4
0,145823328.0,146237682.0,1047,9,3443,11408,128,183,62,8,50,1428,2170,0,4
3,145823334.0,145936422.0,106,9,512,30053,135,140,104,8,49,1427,2190,0,4
0,145823334.0,146239218.0,686,4,1879,22651,93,123,119,8,80,1426,2169,0,4
0,145823334.0,146235480.0,656,9,158,23075,135,140,104,8,49,1425,2148,0,4
5,145823340.0,146238168.0,106,1,2004,30570,39,127,32,14,76,1424,2149,0,4
3,145823340.0,145946466.0,11,1,1854,15430,135,140,104,8,49,1423,2150,0,4
0,145823340.0,146506506.0,857,9,3242,17768,128,183,62,8,50,1422,2151,0,4
5,145823340.0,146505528.0,466,5,3562,20168,84,97,93,14,51,1421,2152,0,2
23,145823340.0,145973280.0,251,9,645,45089,23,161,0,11,29,1420,2153,0,3
0,145823340.0,145942410.0,365,7,980,3005,135,140,104,8,49,1419,2154,0,4
5,145823340.0,146236398.0,814,4,1406,24891,169,45,37,13,52,1418,2155,0,4
3,145823340.0,146506416.0,658,9,95,45215,135,140,104,8,49,1417,2157,0,4
5,145823346.0,146499918.0,549,7,2165,7213,39,127,32,14,76,1416,2158,0,4
0,145823346.0,145191762.0,686,4,1312,22886,135,140,104,8,49,1415,2159,0,4
5,145823346.0,146239284.0,323,9,1577,33515,165,46,56,14,33,1414,2161,0,4
0,145823346.0,145823562.0,640,5,2664,3841,93,123,119,8,80,1413,2163,0,4
0,145823346.0,145942410.0,365,7,980,3444,135,140,104,8,49,1412,2164,0,4
21,145823352.0,146236398.0,236,4,3355,27729,23,161,0,11,29,1411,2165,0,3
3,145823352.0,146239122.0,681,9,2523,22932,135,140,104,8,49,1410,2145,0,4
5,145823352.0,146505594.0,404,1,765,14281,39,127,32,14,76,1409,2100,0,4
0,145823352.0,145979868.0,860,4,647,17838,128,183,62,8,50,1408,2033,0,4
5,145823352.0,146503374.0,55,9,3234,26724,39,127,32,14,76,1407,2034,0,4
3,145823358.0,146236566.0,155,9,2835,13073,135,140,104,8,49,1406,2035,0,4
0,145823358.0,146239122.0,681,9,2523,22932,135,140,104,8,49,1405,2036,0,4
4,145823358.0,145823358.0,195,6,0,39844,171,168,42,12,57,1404,56,1,2
3,145823364.0,146506152.0,177,1,2860,30893,135,140,104,8,49,1403,2038,0,4
5,145823364.0,146505150.0,483,4,211,4228,139,150,51,14,31,1402,2039,0,2
5,145823364.0,146239764.0,254,9,3766,32839,169,45,37,13,52,1401,2040,0,4
0,145823364.0,146236182.0,656,4,146,23111,135,140,104,8,49,1482,2042,0,4
5,145823364.0,146504298.0,437,9,2286,18131,39,127,32,14,76,1481,2044,0,4
5,145823364.0,145945830.0,40,9,39,11886,165,46,56,14,33,1480,2045,0,4
3,145823370.0,146501760.0,180,9,24,30896,135,140,104,8,49,1479,2046,0,4
0,145823370.0,145823370.0,858,2,0,18000,128,183,62,8,50,1478,2047,0,4
5,145823370.0,146505822.0,657,9,916,23459,84,97,93,14,51,1477,2049,0,2
0,145823376.0,145978236.0,656,5,2279,23110,135,140,104,8,49,1476,2050,0,4
5,145823376.0,146238054.0,108,4,2359,30765,39,127,32,14,76,1475,2032,0,4
5,145823376.0,146506062.0,786,5,726,24802,84,97,93,14,51,1474,2052,0,2
0,145823376.0,146237334.0,95,9,2081,46728,93,123,119,8,80,1473,2029,0,4
5,145823376.0,146506470.0,11,4,3339,15366,165,46,56,14,33,1472,2010,0,4
0,145823382.0,146506488.0,656,9,2383,23086,135,140,104,8,49,1471,2011,0,4
4,145823382.0,146505774.0,919,4,1679,47692,171,168,42,12,57,1470,56,1,2
3,145823388.0,145936308.0,352,5,3158,2039,135,140,104,8,49,1469,2014,0,4
0,145823388.0,146505288.0,363,9,426,3524,135,140,104,8,49,1468,2015,0,4
5,145823388.0,146238978.0,304,1,291,17187,165,46,56,14,33,1467,2016,0,4
5,145823388.0,146238570.0,68,9,1051,26156,39,127,32,14,76,1466,2017,0,4
0,145823388.0,146237268.0,125,9,3775,39596,128,183,62,8,50,1465,2018,0,4
5,145823388.0,146239470.0,21,9,1363,27469,84,97,93,14,51,1464,2019,0,2
0,145823394.0,145895034.0,767,5,1960,1288,93,123,119,8,80,1463,2020,0,4
3,145823394.0,145946148.0,367,5,1102,3419,135,140,104,8,49,1462,2021,0,4
0,145823394.0,145936740.0,656,9,2113,23172,135,140,104,8,49,1461,2022,0,4
5,145823394.0,146238618.0,888,9,2927,37330,165,46,56,14,33,1460,2023,0,4
5,145823394.0,146239374.0,22,8,2191,27522,84,97,93,14,51,1459,2024,0,2
5,145823400.0,145943388.0,254,7,1181,31616,169,45,37,13,52,1458,2025,0,4
5,145823400.0,146504232.0,108,9,1253,30572,39,127,32,14,76,1457,2026,0,4
3,145823400.0,146506440.0,415,5,3243,4506,135,140,104,8,49,1456,2027,0,4
5,145823400.0,146239200.0,285,9,3422,23768,165,46,56,14,33,1455,2028,0,4
5,145823400.0,145925634.0,822,4,2389,25215,39,127,32,14,76,1454,2030,0,4
0,145823400.0,145936740.0,656,9,2113,23039,135,140,104,8,49,1453,2054,0,4
0,145823400.0,145945194.0,770,5,636,1302,128,183,62,8,50,1452,2076,0,4
23,145823400.0,145937616.0,223,1,2721,31864,23,161,0,11,29,1451,2055,0,3
3,145823406.0,145934826.0,415,4,2606,4623,135,140,104,8,49,1450,2079,0,4
5,145823406.0,146239134.0,889,9,3807,37956,165,46,56,14,33,1449,2080,0,4
0,145823406.0,146237190.0,391,5,2717,10848,135,140,104,8,49,1448,2081,0,4
0,145823406.0,146235474.0,656,9,158,23181,135,140,104,8,49,1447,2082,0,4
5,145823412.0,146504724.0,822,9,2376,25024,39,127,32,14,76,1446,2083,0,4
5,145823412.0,145978632.0,53,9,1375,26988,39,127,32,14,76,1445,2084,0,4
0,145823412.0,145193808.0,725,9,3107,1109,128,183,62,8,50,1444,2087,0,4
4,145823412.0,145823640.0,367,0,0,40779,36,112,41,12,8,1443,72,3,2
0,145823418.0,146233650.0,572,9,655,7524,135,140,104,8,49,1442,2089,0,4
3,145823418.0,146505006.0,396,5,1804,10642,135,140,104,8,49,1523,2091,0,4
0,145823418.0,146503848.0,415,4,2812,4398,135,140,104,8,49,1522,2092,0,4
0,145823418.0,146506488.0,656,9,2383,23167,135,140,104,8,49,1521,2093,0,4
5,145823418.0,145193706.0,219,9,3407,31481,165,46,56,14,33,1520,2094,0,4
5,145823424.0,145977108.0,880,9,1360,22543,165,46,56,14,33,1519,2095,0,4
3,145823424.0,146505492.0,564,4,2261,7650,135,140,104,8,49,1518,2097,0,4
4,145823424.0,146506254.0,864,9,507,44206,6,43,0,15,91,1517,2078,0,3
0,145823424.0,146506488.0,656,9,2383,22988,93,123,119,8,80,1516,2075,0,4
5,145823424.0,145193022.0,353,7,1714,2855,39,127,32,14,76,1515,2056,0,4
0,145823424.0,145945194.0,770,5,636,1317,128,183,62,8,50,1514,2057,0,4
0,145823430.0,145934388.0,564,9,517,7384,135,140,104,8,49,1513,2058,0,4
5,145823430.0,146236434.0,255,9,2349,33618,165,46,56,14,33,1512,2059,0,4
0,145823430.0,146506488.0,656,9,2383,23558,135,140,104,8,49,1511,2060,0,4
5,145823430.0,146503218.0,55,4,2931,27195,39,127,32,14,76,1510,2062,0,4
3,145823430.0,145925412.0,957,9,1798,38139,135,140,104,8,49,1509,2064,0,4
0,145823430.0,146506368.0,411,9,2801,4435,135,140,104,8,49,1508,2065,0,4
5,145823436.0,146504136.0,902,7,471,28948,165,46,56,14,33,1507,2066,0,4
0,145823436.0,145823856.0,413,5,1503,4461,135,140,104,8,49,1506,2067,0,4
3,145823436.0,146234454.0,921,5,77,47589,135,140,104,8,49,1505,2068,0,4
0,145823436.0,145192680.0,656,9,176,23438,135,140,104,8,49,1504,2069,0,4
0,145823442.0,145980108.0,770,5,3570,1324,128,183,62,8,50,1503,2070,0,4
0,145823442.0,145933152.0,571,4,1380,7303,135,140,104,8,49,1502,277,0,4
3,145823442.0,146506050.0,930,9,638,47608,135,140,104,8,49,1501,280,0,4
3,145823448.0,145936062.0,265,4,688,34380,89,78,104,8,49,1500,281,0,4
0,145823448.0,146505996.0,656,9,648,23433,135,140,104,8,49,1499,283,0,4
0,145823448.0,145823856.0,401,7,2463,14556,135,140,104,8,49,1498,286,0,4
3,145823448.0,146239644.0,917,5,209,47704,135,140,104,8,49,1497,287,0,4
5,145823454.0,145941456.0,69,5,775,26153,165,46,56,14,33,1496,289,0,4
0,145823454.0,146234454.0,560,7,2161,7228,135,140,104,8,49,1495,282,0,4
5,145823454.0,146505942.0,795,9,3662,29626,84,97,93,14,51,1494,274,0,2
0,145823454.0,146506146.0,626,9,311,1645,135,140,104,8,49,1493,264,0,4
0,145823454.0,146506554.0,769,4,2111,1337,128,183,62,8,50,1492,258,0,4
0,145823454.0,145192692.0,656,9,176,23318,135,140,104,8,49,1491,260,0,4
5,145823460.0,146503092.0,67,4,635,25659,39,127,32,14,76,1490,263,0,4
0,145823460.0,146238582.0,401,5,3301,14389,135,140,104,8,49,1489,265,0,4
0,145823460.0,146504058.0,626,5,1000,1657,135,140,104,8,49,1488,272,0,4
7,145823460.0,145915962.0,894,5,848,34944,68,129,50,14,15,1487,267,0,4
0,145823460.0,146506488.0,656,9,2383,23312,135,140,104,8,49,1486,268,0,4
0,145823466.0,146503728.0,482,9,682,3544,135,140,104,8,49,1485,269,0,4
5,145823466.0,146238984.0,11,1,1510,15554,39,127,32,14,76,1484,271,0,4
0,145823466.0,145942410.0,365,7,980,3040,135,140,104,8,49,1483,291,0,4
3,145823466.0,146506494.0,647,9,1268,3937,135,140,104,8,49,1564,292,0,4
5,145823466.0,146506236.0,910,9,978,28950,39,127,32,14,76,1563,293,0,4
0,145823472.0,146506440.0,658,9,95,23304,135,140,104,8,49,1562,312,0,4
7,145823472.0,145823472.0,884,2,0,35487,68,129,50,14,15,1561,313,0,4
0,145823472.0,146233650.0,572,4,655,7367,135,140,104,8,49,1560,314,0,4
3,145823472.0,146506494.0,636,9,1268,3949,135,140,104,8,49,1559,316,0,4
4,145823478.0,145823994.0,318,0,0,45320,171,168,42,12,57,1558,42,1,2
5,145823478.0,146506500.0,52,9,261,25902,165,46,56,14,33,1557,318,0,4
7,145823478.0,145934412.0,889,5,878,36812,68,129,50,14,15,1556,321,0,4
0,145823478.0,145896048.0,656,9,1265,22678,135,140,104,8,49,1555,322,0,4
0,145823478.0,146505408.0,363,5,2217,3192,135,140,104,8,49,1554,324,0,4
3,145823478.0,146505582.0,587,5,1984,45070,135,140,104,8,49,1553,325,0,4
5,145823478.0,145884822.0,261,5,689,32054,39,127,32,14,76,1552,326,0,4
5,145823484.0,146238054.0,108,4,2359,30444,39,127,32,14,76,1551,309,0,4
4,145823484.0,145829574.0,432,0,0,44355,171,168,42,12,57,1550,56,1,2
5,145823484.0,146505984.0,483,9,2713,4190,39,127,32,14,76,1549,295,0,4
0,145823484.0,146505492.0,564,4,2261,7541,135,140,104,8,49,1548,298,0,4
7,145823484.0,145942362.0,887,5,1492,26551,68,129,50,14,15,1547,301,0,4
0,145823490.0,146239506.0,675,9,2680,22619,135,140,104,8,49,1546,308,0,4
3,145823490.0,145935390.0,319,9,660,16329,135,140,104,8,49,1545,302,0,4
0,145823490.0,145933560.0,367,5,279,3009,135,140,104,8,49,1544,303,0,4
5,145823490.0,145945200.0,889,9,3807,36995,84,97,93,14,51,1543,304,0,2
0,145823490.0,146505714.0,112,9,2072,547,93,123,119,8,80,1542,305,0,4
7,145823490.0,145823490.0,892,2,0,37424,68,129,50,14,15,1541,307,0,4
0,145823496.0,146506488.0,656,9,2383,23294,135,140,104,8,49,1540,256,0,4
5,145823496.0,146504058.0,85,9,3006,26832,39,127,32,14,76,1539,255,0,4
5,145823496.0,146504862.0,453,5,2868,19198,165,46,56,14,33,1538,219,0,4
0,145823496.0,145895280.0,363,5,2088,3293,135,140,104,8,49,1537,204,0,4
0,145823496.0,146237814.0,571,4,3673,7629,135,140,104,8,49,1536,205,0,4
5,145823502.0,146236398.0,236,9,3355,34663,165,46,56,14,33,1535,206,0,4
5,145823502.0,146238390.0,233,4,1388,32889,39,127,32,14,76,1534,207,0,4
7,145823502.0,146505906.0,900,9,3400,34940,68,129,50,14,15,1533,208,0,4
3,145823502.0,145978446.0,802,4,671,10984,135,140,104,8,49,1532,209,0,4
0,145823502.0,146239506.0,675,9,2680,22624,135,140,104,8,49,1531,211,0,4
0,145823508.0,146505264.0,363,9,426,3295,135,140,104,8,49,1530,218,0,4
3,145823508.0,145189278.0,824,1,1775,44863,135,140,104,8,49,1529,214,0,4
5,145823508.0,146505840.0,453,5,2996,19197,165,46,56,14,33,1528,215,0,4
5,145823514.0,145942338.0,214,4,3496,38916,39,127,32,14,76,1527,216,0,4
5,145823514.0,146505666.0,91,9,541,30571,39,127,32,14,76,1526,203,0,4
3,145823514.0,145919028.0,778,9,3618,24230,135,140,104,8,49,1525,210,0,4
0,145823514.0,145936650.0,156,9,566,13054,135,140,104,8,49,1524,202,0,4
4,145823514.0,145823640.0,691,0,0,41919,171,168,42,12,57,1605,56,1,2
4,145823514.0,145823640.0,931,0,0,47589,36,112,41,12,8,1604,72,3,2
5,145823514.0,146239560.0,264,9,613,31480,165,46,56,14,33,1603,187,0,4
0,145823514.0,146506344.0,363,1,2399,3350,135,140,104,8,49,1602,188,0,4
5,145823520.0,145945206.0,889,9,3807,37580,39,127,32,14,76,1601,190,0,4
3,145823520.0,146505072.0,790,4,3492,29461,135,140,104,8,49,1600,191,0,4
0,145823520.0,146504364.0,156,9,478,12728,135,140,104,8,49,1599,193,0,4
0,145823520.0,146503956.0,1011,9,2356,9238,135,140,104,8,49,1598,200,0,4
5,145823520.0,145978914.0,455,9,1991,19158,165,46,56,14,33,1597,194,0,4
3,145823520.0,146503182.0,1048,9,611,11517,135,140,104,8,49,1596,197,0,4
5,145823526.0,145945206.0,889,9,3807,37583,39,127,32,14,76,1595,199,0,4
0,145823526.0,145823778.0,430,7,531,18640,135,140,104,8,49,1594,201,0,4
5,145823526.0,146501232.0,469,9,536,19302,39,127,32,14,76,1593,237,0,4
3,145823526.0,145823526.0,1056,2,0,12377,135,140,104,8,49,1592,221,0,4
5,145823532.0,146503092.0,67,4,635,25671,84,97,93,14,51,1591,240,0,2
0,145823532.0,146236422.0,1013,9,242,9244,135,140,104,8,49,1590,241,0,4
0,145823532.0,145190364.0,156,9,3161,12732,135,140,104,8,49,1589,243,0,4
3,145823532.0,145945242.0,891,9,1783,1582,135,140,104,8,49,1588,245,0,4
5,145823532.0,145977096.0,609,7,1613,21719,165,46,56,14,33,1587,247,0,4
3,145823538.0,145895688.0,1069,9,2220,15079,135,140,104,8,49,1586,254,0,4
5,145823538.0,146506080.0,469,9,3454,19396,165,46,56,14,33,1585,248,0,4
0,145823544.0,146503212.0,1008,9,366,9261,135,140,104,8,49,1584,249,0,4
5,145823544.0,145945644.0,858,9,1321,17873,39,127,32,14,76,1583,251,0,4
0,145823544.0,146235378.0,434,4,599,18644,135,140,104,8,49,1582,253,0,4
0,145823544.0,145918482.0,434,5,3486,18853,135,140,104,8,49,1581,239,0,4
3,145823544.0,146504826.0,874,9,1529,19081,135,140,104,8,49,1580,246,0,4
5,145823550.0,145823742.0,401,7,2463,14438,165,46,56,14,33,1579,228,0,4
5,145823550.0,145823742.0,527,7,943,5309,39,127,32,14,76,1578,222,0,4
5,145823550.0,145928382.0,218,9,3558,33111,169,45,37,13,52,1577,223,0,4
